,State,County,Municipality/City,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Location,Study ID,Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Other Generator Notes,State-Level,County-Level,Municipality/City-Level,Recycling Includes Composting,Compost,Exports,Imports,Landfill,MRF,Other,Other- AD,Other- Incinerator,Total Disposal,Total Disposed,Total Recycling,WTE
11326,Minnesota,Waseca,,2014,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11327,Minnesota,Waseca,,2015,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11328,Minnesota,Waseca,,2016,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11329,Minnesota,Waseca,,2017,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11330,Minnesota,Waseca,,2018,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11331,Minnesota,Waseca,,2019,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11332,Minnesota,Waseca,,2020,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11333,Minnesota,Waseca,,2021,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11334,Minnesota,Waseca,,2022,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11335,Minnesota,Waseca,,2000,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11336,Minnesota,Waseca,,2001,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11337,Minnesota,Waseca,,2002,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11338,Minnesota,Waseca,,2003,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11339,Minnesota,Waseca,,2004,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11340,Minnesota,Waseca,,2005,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11341,Minnesota,Waseca,,2006,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11342,Minnesota,Waseca,,2007,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11343,Minnesota,Waseca,,2008,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11344,Minnesota,Waseca,,2009,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11345,Minnesota,Waseca,,2010,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11346,Minnesota,Waseca,,2011,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11347,Minnesota,Waseca,,2012,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11348,Minnesota,Waseca,,2013,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11349,Minnesota,Waseca,,2014,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11350,Minnesota,Waseca,,2015,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11351,Minnesota,Waseca,,2016,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11352,Minnesota,Waseca,,2017,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11353,Minnesota,Waseca,,2018,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11354,Minnesota,Waseca,,2019,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11355,Minnesota,Waseca,,2020,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11356,Minnesota,Waseca,,2021,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11357,Minnesota,Waseca,,2022,Unspecified,Unspecified,1.0,27161,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11358,Minnesota,Washington,,2000,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,37582.0,0.0,0.0,,,0.0,,0.0,0.0
11359,Minnesota,Washington,,2001,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,30545.0,0.0,0.0,,,0.0,,0.0,0.0
11360,Minnesota,Washington,,2002,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,55782.0,0.0,0.0,,,0.0,,0.0,0.0
11361,Minnesota,Washington,,2003,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,35013.0,0.0,0.0,,,0.0,,0.0,0.0
11362,Minnesota,Washington,,2004,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,27849.0,0.0,0.0,,,0.0,,0.0,0.0
11363,Minnesota,Washington,,2005,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,25881.0,0.0,0.0,,,0.0,,0.0,0.0
11364,Minnesota,Washington,,2006,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,41210.0,0.0,0.0,,,0.0,,0.0,0.0
11365,Minnesota,Washington,,2007,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,33326.0,0.0,0.0,,,0.0,,0.0,0.0
11366,Minnesota,Washington,,2008,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,31215.0,0.0,0.0,,,0.0,,0.0,0.0
11367,Minnesota,Washington,,2009,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,21329.0,0.0,0.0,,,0.0,,0.0,0.0
11368,Minnesota,Washington,,2010,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,21892.0,0.0,0.0,,,0.0,,0.0,0.0
11369,Minnesota,Washington,,2011,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,19373.0,0.0,0.0,,,0.0,,0.0,0.0
11370,Minnesota,Washington,,2012,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,18631.0,0.0,0.0,,,0.0,,0.0,0.0
11371,Minnesota,Washington,,2013,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,25315.0,0.0,0.0,,,0.0,,0.0,0.0
11372,Minnesota,Washington,,2014,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,22443.0,0.0,0.0,,,0.0,,0.0,0.0
11373,Minnesota,Washington,,2015,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,26642.0,0.0,0.0,,,0.0,,0.0,0.0
11374,Minnesota,Washington,,2016,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,42919.0,0.0,0.0,,,0.0,,0.0,0.0
11375,Minnesota,Washington,,2017,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,30189.0,0.0,0.0,,,0.0,,0.0,0.0
11376,Minnesota,Washington,,2018,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,22327.0,0.0,0.0,,,0.0,,0.0,0.0
11377,Minnesota,Washington,,2019,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,25059.0,0.0,0.0,,,0.0,,0.0,0.0
11378,Minnesota,Washington,,2020,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,31247.0,0.0,0.0,,,0.0,,0.0,0.0
11379,Minnesota,Washington,,2021,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,30216.0,0.0,0.0,,,0.0,,0.0,0.0
11380,Minnesota,Washington,,2022,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,25479.0,0.0,0.0,,,0.0,,0.0,0.0
11381,Minnesota,Washington,,2000,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,35882.0,0.0
11382,Minnesota,Washington,,2001,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,33428.0,0.0
11383,Minnesota,Washington,,2002,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,35900.0,0.0
11384,Minnesota,Washington,,2003,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,38356.0,0.0
11385,Minnesota,Washington,,2004,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,39255.0,0.0
11386,Minnesota,Washington,,2005,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,37745.0,0.0
11387,Minnesota,Washington,,2006,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,39673.0,0.0
11388,Minnesota,Washington,,2007,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,38816.0,0.0
11389,Minnesota,Washington,,2008,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,38357.0,0.0
11390,Minnesota,Washington,,2009,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,36938.0,0.0
11391,Minnesota,Washington,,2010,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,36538.0,0.0
11392,Minnesota,Washington,,2011,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,37603.0,0.0
11393,Minnesota,Washington,,2012,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,37537.0,0.0
11394,Minnesota,Washington,,2013,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,39211.0,0.0
11395,Minnesota,Washington,,2014,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,35381.0,0.0
11396,Minnesota,Washington,,2015,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,34290.0,0.0
11397,Minnesota,Washington,,2016,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,61328.0,0.0
11398,Minnesota,Washington,,2017,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,71989.0,0.0
11399,Minnesota,Washington,,2018,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,69244.0,0.0
11400,Minnesota,Washington,,2019,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,62814.0,0.0
11401,Minnesota,Washington,,2020,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,79474.0,0.0
11402,Minnesota,Washington,,2021,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,83656.0,0.0
11403,Minnesota,Washington,,2022,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,77234.0,0.0
11404,Minnesota,Washington,,2000,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,71052.0
11405,Minnesota,Washington,,2001,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,66499.0
11406,Minnesota,Washington,,2002,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,86252.0
11407,Minnesota,Washington,,2003,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,77404.0
11408,Minnesota,Washington,,2004,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,73509.0
11409,Minnesota,Washington,,2005,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,68225.0
11410,Minnesota,Washington,,2006,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,60299.0
11411,Minnesota,Washington,,2007,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,64599.0
11412,Minnesota,Washington,,2008,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,65383.0
11413,Minnesota,Washington,,2009,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,69334.0
11414,Minnesota,Washington,,2010,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,67693.0
11415,Minnesota,Washington,,2011,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,70743.0
11416,Minnesota,Washington,,2012,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,72482.0
11417,Minnesota,Washington,,2013,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,72541.0
11418,Minnesota,Washington,,2014,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,84062.0
11419,Minnesota,Washington,,2015,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,87248.0
11420,Minnesota,Washington,,2016,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,78705.0
11421,Minnesota,Washington,,2017,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,84834.0
11422,Minnesota,Washington,,2018,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,94691.0
11423,Minnesota,Washington,,2019,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,94712.0
11424,Minnesota,Washington,,2020,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,85130.0
11425,Minnesota,Washington,,2021,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,87292.0
11426,Minnesota,Washington,,2022,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,97332.0
11427,Minnesota,Washington,,2000,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11428,Minnesota,Washington,,2001,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11429,Minnesota,Washington,,2002,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11430,Minnesota,Washington,,2003,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11431,Minnesota,Washington,,2004,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11432,Minnesota,Washington,,2005,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11433,Minnesota,Washington,,2006,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11434,Minnesota,Washington,,2007,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11435,Minnesota,Washington,,2008,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11436,Minnesota,Washington,,2009,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11437,Minnesota,Washington,,2010,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11438,Minnesota,Washington,,2011,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11439,Minnesota,Washington,,2012,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11440,Minnesota,Washington,,2013,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11441,Minnesota,Washington,,2014,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11442,Minnesota,Washington,,2015,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11443,Minnesota,Washington,,2016,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11444,Minnesota,Washington,,2017,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11445,Minnesota,Washington,,2018,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11446,Minnesota,Washington,,2019,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11447,Minnesota,Washington,,2020,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11448,Minnesota,Washington,,2021,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11449,Minnesota,Washington,,2022,Unspecified,Unspecified,1.0,27163,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0
11450,Minnesota,Watonwan,,2000,Unspecified,Unspecified,1.0,27165,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6795.0,0.0,0.0,,,0.0,,0.0,0.0
11451,Minnesota,Watonwan,,2001,Unspecified,Unspecified,1.0,27165,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6097.0,0.0,0.0,,,0.0,,0.0,0.0
11452,Minnesota,Watonwan,,2002,Unspecified,Unspecified,1.0,27165,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,7078.0,0.0,0.0,,,0.0,,0.0,0.0
11453,Minnesota,Watonwan,,2003,Unspecified,Unspecified,1.0,27165,804.0,0.0,0,0,0,0.0,0,nan,N,Y,N,,0.0,0.0,0.0,6875.0,0.0,0.0,,,0.0,,0.0,0.0
